onset	duration	nwb_table	crosstalk_dir	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_violation_history	HistorySection_hit_history_left	HistorySection_hit_history_right	HistorySection_side_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_hit_history_stage	state_type
2599.842506	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2599.858506	5.399503999999979	states																			"        state_name
id                
3   wait_for_cpoke"
2605.25801	0.10001099999999497	states																			"     state_name
id             
4   nic_prestim"
2605.358021	1.000485000000026	states																			"   state_name
id           
5       cpoke"
2606.358506	0.8285000000000764	states																			"       state_name
id               
6   wait_for_cout"
2607.187006	0.4359999999996944	states																			"        state_name
id                
7   wait_for_spoke"
2607.623006	0.000503000000207976	states																			"   state_name
id           
8   hit_state"
2607.623509	0.16949699999986478	states																			"    state_name
id            
9   hit_state2"
2607.793006	0.0035000000002582965	states																			"        state_name
id                
14  clean_up_state"
2607.796506	0.8524999999999636	states																			"                state_name
id                        
2   check_next_trial_ready"
2608.649512	10.137996999999814	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2608.649512	10.137996999999814	states																			"   state_name
id           
0     state_0"
2608.649512	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2608.665512	7.597494000000097	states																			"        state_name
id                
3   wait_for_cpoke"
2616.263006	0.10001599999986865	states																			"     state_name
id             
4   nic_prestim"
2616.363022	1.0004869999997936	states																			"   state_name
id           
5       cpoke"
2617.363509	0.15200400000003356	states																			"       state_name
id               
6   wait_for_cout"
2617.515513	0.2840070000002015	states																			"        state_name
id                
7   wait_for_spoke"
2617.79952	0.00048599999990983633	states																			"   state_name
id           
8   hit_state"
2617.800006	0.18050600000015038	states																			"    state_name
id            
9   hit_state2"
2617.980512	0.0034940000000460714	states																			"        state_name
id                
14  clean_up_state"
2617.984006	0.8035029999996368	states																			"                state_name
id                        
2   check_next_trial_ready"
2618.788006	5.265999999999622	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0			
2618.788006	5.265999999999622	states																			"   state_name
id           
0     state_0"
2618.788006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
2618.804006	2.7735059999999976	states																			"        state_name
id                
3   wait_for_cpoke"
2621.577512	0.10049400000025344	states																			"     state_name
id             
4   nic_prestim"
2621.678006	1.0	states																			"   state_name
id           
5       cpoke"
2622.678006	0.06150699999989229	states																			"       state_name
id               
6   wait_for_cout"
2622.739513	0.41249299999981304	states																			"        state_name
id                
7   wait_for_spoke"
2623.152006	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
2623.152506	0.17799999999988358	states																			"    state_name
id            
9   hit_state2"
2623.330506	0.0035000000002582965	states																			"        state_name
id                
14  clean_up_state"
2623.334006	0.7199999999997999	states																			"                state_name
id                        
2   check_next_trial_ready"
2624.054506	6.63799999999992	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0		1.0			r	3.0			
2624.054506	6.63799999999992	states																			"   state_name
id           
0     state_0"
2624.054506	0.016016000000036	states																			"          state_name
id                  
1   sending_trialnum"
2624.070522	2.6999839999998585	states																			"        state_name
id                
3   wait_for_cpoke"
2626.770506	0.1000000000003638	states																			"     state_name
id             
4   nic_prestim"
2626.870506	0.8179999999997563	states																			"   state_name
id           
5       cpoke"
2627.688506	3.0005059999998593	states																			"         state_name
id                 
12  nic_error_state"
2630.689012	0.0034940000000460714	states																			"        state_name
id                
14  clean_up_state"
2630.693006	4.067500000000109	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0		1.0			r	3.0	1.0	1.0	
2630.693006	4.067500000000109	states																			"   state_name
id           
0     state_0"
2630.693006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2630.709006	0.5360000000000582	states																			"        state_name
id                
3   wait_for_cpoke"
2631.245006	0.05199999999967986	states																			"     state_name
id             
4   nic_prestim"
2631.297006	0.28900000000021464	states																			"        state_name
id                
3   wait_for_cpoke"
2631.586006	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2631.686006	0.07050000000026557	states																			"   state_name
id           
5       cpoke"
2631.756506	3.000499999999647	states																			"         state_name
id                 
12  nic_error_state"
2634.757006	0.0035000000002582965	states																			"        state_name
id                
14  clean_up_state"
2634.761022	3.7639899999999216	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0	1.0	1.0	
2634.761022	3.7639899999999216	states																			"   state_name
id           
0     state_0"
2634.761022	0.015983999999662046	states																			"          state_name
id                  
1   sending_trialnum"
2634.777006	1.1280000000001564	states																			"        state_name
id                
3   wait_for_cpoke"
2635.905006	0.10051100000009683	states																			"     state_name
id             
4   nic_prestim"
2636.005517	1.000007000000096	states																			"   state_name
id           
5       cpoke"
2637.005524	0.34198699999979	states																			"       state_name
id               
6   wait_for_cout"
2637.347511	0.3069949999999153	states																			"        state_name
id                
7   wait_for_spoke"
2637.654506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
2637.655006	0.1830049999998664	states																			"    state_name
id            
9   hit_state2"
2637.838011	0.003497000000152184	states																			"        state_name
id                
14  clean_up_state"
2637.841508	0.6835040000000845	states																			"                state_name
id                        
2   check_next_trial_ready"
2638.525515	5.65849100000014	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
2638.525515	5.65849100000014	states																			"   state_name
id           
0     state_0"
2638.525515	0.01599400000031892	states																			"          state_name
id                  
1   sending_trialnum"
2638.541509	2.80499699999973	states																			"        state_name
id                
3   wait_for_cpoke"
2641.346506	0.10051599999997052	states																			"     state_name
id             
4   nic_prestim"
2641.447022	1.0004969999999958	states																			"   state_name
id           
5       cpoke"
2642.447519	0.4355030000001534	states																			"       state_name
id               
6   wait_for_cout"
